row_id,order_id,order_date,ship_date,ship_mode,customer_id,postal_code,product_id,sales,quantity,discount,profit,shipping_days,profit_margin,ship_mode_id,order_date_key,ship_date_key
4094,CA-2015-102491,2015-08-24,2015-08-28,Standard Class,KW-16435,41042,TEC-MA-10000864,3080.0,7,0.0,1416.8,4,0.46,4,20150824,20150828
4095,CA-2015-102491,2015-08-24,2015-08-28,Standard Class,KW-16435,41042,TEC-AC-10003289,79.96,4,0.0,18.3908,4,0.23,4,20150824,20150828
4096,CA-2015-102491,2015-08-24,2015-08-28,Standard Class,KW-16435,41042,TEC-PH-10001619,587.97,3,0.0,170.5113,4,0.29,4,20150824,20150828
4097,CA-2014-116904,2014-09-23,2014-09-28,Standard Class,SC-20095,55407,OFF-PA-10004888,32.4,5,0.0,15.552,5,0.48,4,20140923,20140928
4098,CA-2014-116904,2014-09-23,2014-09-28,Standard Class,SC-20095,55407,OFF-ST-10000736,404.9,5,0.0,16.196,5,0.04,4,20140923,20140928
4099,CA-2014-116904,2014-09-23,2014-09-28,Standard Class,SC-20095,55407,OFF-BI-10001120,9449.95,5,0.0,4630.4755,5,0.49,4,20140923,20140928
4100,CA-2014-116904,2014-09-23,2014-09-28,Standard Class,SC-20095,55407,OFF-BI-10000301,12.94,2,0.0,6.47,5,0.5,4,20140923,20140928
4101,US-2017-102288,2017-06-19,2017-06-23,Standard Class,ZC-21910,77095,OFF-AP-10004655,2.264,1,0.8,-5.2072,4,-2.3,4,20170619,20170623
4102,US-2017-102288,2017-06-19,2017-06-23,Standard Class,ZC-21910,77095,OFF-AP-10002906,0.444,1,0.8,-1.11,4,-2.5,4,20170619,20170623
4103,US-2017-102288,2017-06-19,2017-06-23,Standard Class,ZC-21910,77095,OFF-PA-10000740,146.176,8,0.2,47.5072,4,0.325,4,20170619,20170623
4104,CA-2017-137456,2017-12-21,2017-12-21,Same Day,RB-19465,68025,FUR-FU-10001940,15.92,2,0.0,7.0048,0,0.44,1,20171221,20171221
4105,US-2017-155999,2017-08-07,2017-08-13,Standard Class,JK-15370,92105,TEC-PH-10000439,159.96,5,0.2,17.9955,6,0.1125,4,20170807,20170813
4106,US-2017-155999,2017-08-07,2017-08-13,Standard Class,JK-15370,92105,OFF-BI-10000404,13.76,2,0.2,4.644,6,0.3375,4,20170807,20170813
4107,US-2016-148334,2016-08-22,2016-08-26,Standard Class,DD-13570,77041,OFF-BI-10003676,4.312,2,0.8,-6.8992,4,-1.6,4,20160822,20160826
4108,CA-2015-105599,2015-09-07,2015-09-07,Same Day,MC-17275,10011,OFF-ST-10002486,13.96,2,0.0,0.2792,0,0.02,1,20150907,20150907
4109,CA-2015-105599,2015-09-07,2015-09-07,Same Day,MC-17275,10011,FUR-TA-10003837,27.414,3,0.4,-14.1639,0,-0.5167,1,20150907,20150907
4110,CA-2015-153717,2015-12-25,2016-01-01,Standard Class,DL-13495,48227,TEC-PH-10002923,73.98,2,0.0,19.9746,7,0.27,4,20151225,20160101
4111,CA-2015-153717,2015-12-25,2016-01-01,Standard Class,DL-13495,48227,FUR-BO-10004360,160.98,1,0.0,20.9274,7,0.13,4,20151225,20160101
4112,CA-2015-153717,2015-12-25,2016-01-01,Standard Class,DL-13495,48227,OFF-PA-10002160,17.34,3,0.0,8.4966,7,0.49,4,20151225,20160101
4113,CA-2015-153717,2015-12-25,2016-01-01,Standard Class,DL-13495,48227,OFF-AR-10002375,3.28,1,0.0,0.9512,7,0.29,4,20151225,20160101
4114,CA-2015-116687,2015-05-02,2015-05-07,Standard Class,NC-18625,77095,OFF-LA-10000443,8.856,3,0.2,2.9889,5,0.3375,4,20150502,20150507
4115,CA-2015-116687,2015-05-02,2015-05-07,Standard Class,NC-18625,77095,TEC-PH-10001750,158.376,3,0.2,13.8579,5,0.0875,4,20150502,20150507
4116,CA-2016-163573,2016-11-24,2016-11-27,First Class,AC-10450,98105,OFF-BI-10004632,1219.96,5,0.2,381.2375,3,0.3125,2,20161124,20161127
4117,CA-2015-153416,2015-11-24,2015-11-29,Standard Class,TS-21340,90036,OFF-BI-10002813,3.168,2,0.2,0.99,5,0.3125,4,20151124,20151129
4118,CA-2015-153416,2015-11-24,2015-11-29,Standard Class,TS-21340,90036,OFF-PA-10002005,19.44,3,0.0,9.3312,5,0.48,4,20151124,20151129
4119,CA-2015-153416,2015-11-24,2015-11-29,Standard Class,TS-21340,90036,OFF-ST-10000060,454.86,7,0.0,54.5832,5,0.12,4,20151124,20151129
4120,CA-2015-153416,2015-11-24,2015-11-29,Standard Class,TS-21340,90036,OFF-BI-10002706,91.392,8,0.2,29.7024,5,0.325,4,20151124,20151129
4121,CA-2017-117394,2017-09-04,2017-09-10,Standard Class,MM-17920,19120,TEC-AC-10000199,19.04,4,0.2,-1.428,6,-0.075,4,20170904,20170910
4122,CA-2017-133823,2017-05-11,2017-05-12,Same Day,LP-17080,98103,OFF-PA-10002870,37.44,6,0.0,16.848,1,0.45,1,20170511,20170512
4123,CA-2017-133823,2017-05-11,2017-05-12,Same Day,LP-17080,98103,OFF-LA-10004545,37.59,3,0.0,17.6673,1,0.47,1,20170511,20170512
4124,CA-2017-133823,2017-05-11,2017-05-12,Same Day,LP-17080,98103,OFF-BI-10000962,26.032,2,0.2,9.4366,1,0.3625,1,20170511,20170512
4125,CA-2014-127523,2014-05-11,2014-05-18,Standard Class,BG-11695,13601,OFF-AP-10004249,35.91,3,0.0,9.6957,7,0.27,4,20140511,20140518
4126,CA-2017-123239,2017-07-27,2017-07-31,Second Class,MG-18145,32216,FUR-FU-10001602,91.032,3,0.2,-2.2758,4,-0.025,3,20170727,20170731
4127,CA-2017-156769,2017-05-06,2017-05-09,First Class,GZ-14470,22204,OFF-AR-10003179,54.66,6,0.0,18.0378,3,0.33,2,20170506,20170509
4128,CA-2014-127299,2014-09-19,2014-09-24,Standard Class,JL-15835,28205,OFF-ST-10003722,67.344,6,0.2,7.5762,5,0.1125,4,20140919,20140924
4129,CA-2014-127299,2014-09-19,2014-09-24,Standard Class,JL-15835,28205,TEC-MA-10001127,2624.985,3,0.5,-944.9946,5,-0.36,4,20140919,20140924
4130,CA-2015-121272,2015-03-29,2015-04-04,Standard Class,DO-13435,98103,OFF-AP-10001947,73.28,4,0.0,21.2512,6,0.29,4,20150329,20150404
4131,CA-2014-115336,2014-11-18,2014-11-25,Standard Class,AB-10600,60623,OFF-BI-10001107,14.48,5,0.8,-23.892,7,-1.65,4,20141118,20141125
4132,CA-2015-111703,2015-07-02,2015-07-09,Standard Class,KB-16315,33021,OFF-PA-10000349,11.952,3,0.2,4.0338,7,0.3375,4,20150702,20150709
4133,CA-2015-111703,2015-07-02,2015-07-09,Standard Class,KB-16315,33021,OFF-PA-10003349,15.552,3,0.2,5.6376,7,0.3625,4,20150702,20150709
4134,CA-2014-128839,2014-09-08,2014-09-13,Standard Class,TT-21070,23320,OFF-FA-10002280,45.0,9,0.0,21.6,5,0.48,4,20140908,20140913
4135,CA-2014-128839,2014-09-08,2014-09-13,Standard Class,TT-21070,23320,TEC-MA-10000029,209.97,3,0.0,90.2871,5,0.43,4,20140908,20140913
4136,CA-2017-105914,2017-10-02,2017-10-08,Standard Class,PV-18985,90036,OFF-BI-10002854,112.12,5,0.2,42.045,6,0.375,4,20171002,20171008
4137,CA-2017-105914,2017-10-02,2017-10-08,Standard Class,PV-18985,90036,OFF-ST-10003716,1575.14,7,0.0,204.7682,6,0.13,4,20171002,20171008
4138,CA-2017-110926,2017-11-19,2017-11-23,Standard Class,DD-13570,22304,OFF-FA-10000624,25.06,7,0.0,12.53,4,0.5,4,20171119,20171123
4139,CA-2016-117226,2016-12-30,2017-01-01,First Class,KD-16495,77536,OFF-BI-10004654,6.924,6,0.8,-10.386,2,-1.5,2,20161230,20170101
4140,CA-2017-127313,2017-12-01,2017-12-04,First Class,RA-19285,19120,OFF-ST-10001228,37.392,3,0.2,2.337,3,0.0625,2,20171201,20171204
4141,CA-2017-127313,2017-12-01,2017-12-04,First Class,RA-19285,19120,FUR-FU-10003798,79.12,5,0.2,13.846,3,0.175,2,20171201,20171204
4142,CA-2016-136287,2016-06-13,2016-06-17,Standard Class,SS-20590,67212,OFF-LA-10003148,18.9,3,0.0,8.694,4,0.46,4,20160613,20160617
4143,US-2014-107699,2014-05-19,2014-05-23,Standard Class,JH-15820,48640,OFF-BI-10001249,57.42,9,0.0,26.4132,4,0.46,4,20140519,20140523
4144,CA-2017-112725,2017-01-30,2017-02-06,Standard Class,EH-14125,94110,OFF-AR-10003759,12.74,7,0.0,5.733,7,0.45,4,20170130,20170206
4145,CA-2017-112725,2017-01-30,2017-02-06,Standard Class,EH-14125,94110,OFF-AR-10001227,8.82,3,0.0,2.3814,7,0.27,4,20170130,20170206
4146,CA-2017-112725,2017-01-30,2017-02-06,Standard Class,EH-14125,94110,FUR-CH-10000863,120.784,1,0.2,-13.5882,7,-0.1125,4,20170130,20170206
4147,CA-2015-136196,2015-11-28,2015-12-04,Standard Class,TP-21415,11520,FUR-FU-10004017,322.59,3,0.0,64.518,6,0.2,4,20151128,20151204
4148,CA-2017-106068,2017-10-23,2017-10-28,Standard Class,RB-19330,78745,OFF-BI-10000962,9.762,3,0.8,-15.1311,5,-1.55,4,20171023,20171028
4149,CA-2017-106068,2017-10-23,2017-10-28,Standard Class,RB-19330,78745,OFF-ST-10004507,13.72,1,0.2,1.2005,5,0.0875,4,20171023,20171028
4150,CA-2017-106068,2017-10-23,2017-10-28,Standard Class,RB-19330,78745,TEC-AC-10002942,55.2,1,0.2,-2.07,5,-0.0375,4,20171023,20171028
4151,CA-2017-106068,2017-10-23,2017-10-28,Standard Class,RB-19330,78745,OFF-ST-10002344,259.136,4,0.2,-58.3056,5,-0.225,4,20171023,20171028
4152,CA-2017-100160,2017-09-07,2017-09-11,Standard Class,CB-12025,19134,OFF-LA-10002475,29.24,5,0.2,9.8685,4,0.3375,4,20170907,20170911
4153,CA-2017-100160,2017-09-07,2017-09-11,Standard Class,CB-12025,19134,OFF-PA-10003072,15.552,3,0.2,5.4432,4,0.35,4,20170907,20170911
4154,CA-2017-100160,2017-09-07,2017-09-11,Standard Class,CB-12025,19134,OFF-EN-10001509,4.896,3,0.2,1.6524,4,0.3375,4,20170907,20170911
4155,CA-2016-139689,2016-12-29,2017-01-03,Standard Class,MP-17965,37620,OFF-BI-10004781,38.088,4,0.7,-27.9312,5,-0.7333,4,20161229,20170103
4156,CA-2016-139689,2016-12-29,2017-01-03,Standard Class,MP-17965,37620,OFF-BI-10000145,2.808,3,0.7,-1.9656,5,-0.7,4,20161229,20170103
4157,CA-2015-101091,2015-12-05,2015-12-09,Second Class,SW-20245,19140,TEC-AC-10003280,47.984,2,0.2,0.5998,4,0.0125,3,20151205,20151209
4158,CA-2015-101091,2015-12-05,2015-12-09,Second Class,SW-20245,19140,OFF-BI-10001107,26.064,6,0.7,-19.9824,4,-0.7667,3,20151205,20151209
4159,CA-2014-126907,2014-11-01,2014-11-08,Standard Class,SM-20950,60610,OFF-PA-10000533,15.696,3,0.2,5.1012,7,0.325,4,20141101,20141108
4160,US-2016-164588,2016-04-16,2016-04-23,Standard Class,AP-10915,31907,OFF-AR-10003056,12.84,3,0.0,3.7236,7,0.29,4,20160416,20160423
4161,CA-2017-115546,2017-05-14,2017-05-18,Standard Class,AH-10465,10035,TEC-PH-10002834,539.97,3,0.0,134.9925,4,0.25,4,20170514,20170518
4162,CA-2017-115546,2017-05-14,2017-05-18,Standard Class,AH-10465,10035,OFF-ST-10002214,22.58,2,0.0,5.8708,4,0.26,4,20170514,20170518
4163,CA-2015-163587,2015-03-14,2015-03-18,Standard Class,EP-13915,03820,OFF-LA-10004484,16.52,4,0.0,7.5992,4,0.46,4,20150314,20150318
4164,CA-2015-163587,2015-03-14,2015-03-18,Standard Class,EP-13915,03820,OFF-BI-10003091,671.94,3,0.0,315.8118,4,0.47,4,20150314,20150318
4165,US-2017-106131,2017-01-14,2017-01-16,First Class,TP-21565,80013,TEC-AC-10003027,169.064,7,0.2,-14.7931,2,-0.0875,2,20170114,20170116
4166,US-2017-106131,2017-01-14,2017-01-16,First Class,TP-21565,80013,OFF-ST-10003638,168.624,9,0.2,14.7546,2,0.0875,2,20170114,20170116
4167,CA-2015-160213,2015-03-08,2015-03-13,Standard Class,AR-10825,11561,OFF-PA-10003848,19.44,3,0.0,9.3312,5,0.48,4,20150308,20150313
4168,CA-2014-157924,2014-10-11,2014-10-13,First Class,HA-14920,91104,OFF-ST-10002352,31.92,4,0.0,8.2992,2,0.26,2,20141011,20141013
4169,CA-2014-157924,2014-10-11,2014-10-13,First Class,HA-14920,91104,FUR-CH-10000229,433.568,2,0.2,-65.0352,2,-0.15,2,20141011,20141013
4170,CA-2015-100216,2015-04-13,2015-04-14,First Class,HJ-14875,85204,OFF-PA-10000788,31.104,6,0.2,10.8864,1,0.35,2,20150413,20150414
4171,CA-2015-100216,2015-04-13,2015-04-14,First Class,HJ-14875,85204,OFF-PA-10002968,54.816,3,0.2,17.8152,1,0.325,2,20150413,20150414
4172,CA-2017-100601,2017-11-16,2017-11-20,Standard Class,JK-15370,93727,OFF-ST-10002486,48.86,7,0.0,0.9772,4,0.02,4,20171116,20171120
4173,CA-2016-152163,2016-07-01,2016-07-01,Same Day,JF-15355,29203,OFF-BI-10002215,14.2,2,0.0,6.532,0,0.46,1,20160701,20160701
4174,CA-2016-152163,2016-07-01,2016-07-01,Same Day,JF-15355,29203,OFF-PA-10000788,12.96,2,0.0,6.2208,0,0.48,1,20160701,20160701
4175,CA-2016-152163,2016-07-01,2016-07-01,Same Day,JF-15355,29203,OFF-BI-10003364,58.34,2,0.0,28.0032,0,0.48,1,20160701,20160701
4176,CA-2015-154340,2015-11-29,2015-11-30,First Class,EK-13795,92704,OFF-AR-10003582,56.3,2,0.0,15.764,1,0.28,2,20151129,20151130
4177,CA-2014-128846,2014-04-07,2014-04-12,Standard Class,RS-19765,29203,TEC-PH-10003273,629.95,5,0.0,163.787,5,0.26,4,20140407,20140412
4178,CA-2014-128846,2014-04-07,2014-04-12,Standard Class,RS-19765,29203,OFF-PA-10000100,122.97,3,0.0,60.2553,5,0.49,4,20140407,20140412
4179,CA-2016-148593,2016-06-16,2016-06-18,Second Class,BD-11320,90045,OFF-PA-10001776,46.35,5,0.0,21.7845,2,0.47,3,20160616,20160618
4180,US-2017-119039,2017-03-06,2017-03-10,Standard Class,BF-11170,94109,OFF-BI-10004182,14.976,9,0.2,5.4288,4,0.3625,4,20170306,20170310
4181,CA-2017-128426,2017-10-07,2017-10-11,Standard Class,JK-15730,77036,OFF-BI-10000756,4.24,5,0.8,-6.36,4,-1.5,4,20171007,20171011
4182,US-2017-136868,2017-10-06,2017-10-12,Standard Class,CR-12820,10035,TEC-AC-10001539,319.96,4,0.0,115.1856,6,0.36,4,20171006,20171012
4183,US-2017-136868,2017-10-06,2017-10-12,Standard Class,CR-12820,10035,OFF-PA-10002377,17.04,3,0.0,7.668,6,0.45,4,20171006,20171012
4184,US-2017-136868,2017-10-06,2017-10-12,Standard Class,CR-12820,10035,OFF-ST-10000991,344.91,3,0.0,10.3473,6,0.03,4,20171006,20171012
4185,CA-2016-143749,2016-12-05,2016-12-07,First Class,AG-10300,02038,FUR-BO-10002853,81.94,1,0.0,20.485,2,0.25,2,20161205,20161207
4186,CA-2016-111493,2016-10-21,2016-10-22,First Class,CM-12160,21215,TEC-AC-10004510,98.16,6,0.0,9.816,1,0.1,2,20161021,20161022
4187,CA-2017-112536,2017-05-18,2017-05-23,Standard Class,SG-20890,78501,OFF-BI-10003712,6.874,7,0.8,-10.6547,5,-1.55,4,20170518,20170523
4188,CA-2017-112536,2017-05-18,2017-05-23,Standard Class,SG-20890,78501,OFF-BI-10002571,1.996,1,0.8,-3.2934,5,-1.65,4,20170518,20170523
4189,CA-2017-112536,2017-05-18,2017-05-23,Standard Class,SG-20890,78501,OFF-ST-10004835,8.928,2,0.2,0.6696,5,0.075,4,20170518,20170523
4190,CA-2016-157714,2016-09-26,2016-10-01,Second Class,CS-12175,52240,OFF-PA-10004022,9.99,1,0.0,4.4955,5,0.45,3,20160926,20161001
4191,CA-2017-166709,2017-11-17,2017-11-22,Standard Class,HL-15040,19711,TEC-CO-10004722,10499.97,3,0.0,5039.9856,5,0.48,4,20171117,20171122
4192,CA-2015-129392,2015-07-08,2015-07-08,Same Day,DM-13015,77070,OFF-PA-10004248,21.12,5,0.2,6.6,0,0.3125,1,20150708,20150708
4193,CA-2015-150875,2015-11-16,2015-11-20,Standard Class,HK-14890,83704,FUR-TA-10000577,696.42,2,0.0,160.1766,4,0.23,4,20151116,20151120
4194,CA-2015-150875,2015-11-16,2015-11-20,Standard Class,HK-14890,83704,TEC-PH-10001254,304.776,3,0.2,22.8582,4,0.075,4,20151116,20151120
4195,CA-2015-154200,2015-06-18,2015-06-22,Standard Class,BG-11740,92105,OFF-AR-10001044,51.98,2,0.0,15.0742,4,0.29,4,20150618,20150622
4196,CA-2016-124233,2016-04-08,2016-04-14,Standard Class,CK-12595,90032,FUR-FU-10002597,24.7,5,0.0,10.374,6,0.42,4,20160408,20160414
4197,US-2015-134271,2015-04-18,2015-04-23,Second Class,RF-19735,10024,OFF-LA-10004093,21.93,3,0.0,10.3071,5,0.47,3,20150418,20150423
4198,US-2016-161683,2016-12-03,2016-12-08,Standard Class,CJ-12010,19134,OFF-AP-10000179,394.816,4,0.2,93.7688,5,0.2375,4,20161203,20161208
4199,US-2016-161683,2016-12-03,2016-12-08,Standard Class,CJ-12010,19134,OFF-BI-10001072,18.192,4,0.7,-14.5536,5,-0.8,4,20161203,20161208
4200,CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,10024,OFF-LA-10004093,7.31,1,0.0,3.4357,0,0.47,1,20151210,20151210
4201,CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,10024,TEC-CO-10002095,799.984,2,0.2,249.995,0,0.3125,1,20151210,20151210
4202,CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,10024,OFF-PA-10002713,41.28,6,0.0,18.9888,0,0.46,1,20151210,20151210
4203,CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,10024,OFF-PA-10002254,184.66,7,0.0,84.9436,0,0.46,1,20151210,20151210
4204,CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,02920,OFF-AR-10001683,49.25,5,0.0,18.715,2,0.38,3,20141031,20141102
4205,CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,02920,OFF-PA-10002195,10.16,2,0.0,4.7752,2,0.47,3,20141031,20141102
4206,CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,02920,FUR-FU-10002364,14.76,2,0.0,4.2804,2,0.29,3,20141031,20141102
4207,CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,02920,OFF-BI-10004001,34.08,2,0.0,15.6768,2,0.46,3,20141031,20141102
4208,CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,02920,FUR-FU-10000023,17.67,3,0.0,7.7748,2,0.44,3,20141031,20141102
4209,CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,02920,FUR-CH-10002320,1604.9,5,0.0,481.47,2,0.3,3,20141031,20141102
4210,CA-2014-145387,2014-10-31,2014-11-02,Second Class,AM-10705,02920,FUR-TA-10003238,385.686,1,0.3,-60.6078,2,-0.1571,3,20141031,20141102
4211,CA-2017-109715,2017-12-09,2017-12-14,Standard Class,AH-10585,60623,OFF-PA-10004965,15.984,2,0.2,4.995,5,0.3125,4,20171209,20171214
4212,CA-2014-166457,2014-05-05,2014-05-09,Second Class,PF-19120,40475,OFF-PA-10003016,9.42,3,0.0,4.239,4,0.45,3,20140505,20140509
4213,CA-2014-166457,2014-05-05,2014-05-09,Second Class,PF-19120,40475,OFF-AR-10003651,6.56,2,0.0,1.9024,4,0.29,3,20140505,20140509
4214,CA-2014-166457,2014-05-05,2014-05-09,Second Class,PF-19120,40475,OFF-PA-10001363,24.56,2,0.0,11.5432,4,0.47,3,20140505,20140509
4215,CA-2016-164637,2016-03-04,2016-03-08,Standard Class,RD-19480,46544,OFF-BI-10003876,128.4,3,0.0,64.2,4,0.5,4,20160304,20160308
4216,CA-2014-103590,2014-11-30,2014-12-04,Standard Class,JL-15505,10550,OFF-EN-10004007,62.28,4,0.0,29.2716,4,0.47,4,20141130,20141204
4217,CA-2015-111234,2015-02-18,2015-02-22,Standard Class,AB-10600,90004,OFF-LA-10002271,9.24,3,0.0,4.4352,4,0.48,4,20150218,20150222
4218,CA-2017-149881,2017-04-01,2017-04-03,First Class,NC-18535,94110,FUR-BO-10003894,482.664,8,0.15,85.176,2,0.1765,2,20170401,20170403
4219,CA-2017-149881,2017-04-01,2017-04-03,First Class,NC-18535,94110,TEC-MA-10000418,4799.984,2,0.2,359.9988,2,0.075,2,20170401,20170403
4220,CA-2017-134565,2017-06-11,2017-06-13,Second Class,TB-21400,98103,OFF-PA-10004243,37.94,2,0.0,18.2112,2,0.48,3,20170611,20170613
4221,CA-2017-134565,2017-06-11,2017-06-13,Second Class,TB-21400,98103,OFF-BI-10001759,18.288,6,0.2,6.6294,2,0.3625,3,20170611,20170613
4222,CA-2017-134565,2017-06-11,2017-06-13,Second Class,TB-21400,98103,TEC-MA-10001570,385.8,5,0.2,130.2075,2,0.3375,3,20170611,20170613
4223,CA-2017-134565,2017-06-11,2017-06-13,Second Class,TB-21400,98103,OFF-ST-10004804,102.96,2,0.0,1.0296,2,0.01,3,20170611,20170613
4224,CA-2017-134565,2017-06-11,2017-06-13,Second Class,TB-21400,98103,FUR-BO-10001519,174.42,3,0.0,41.8608,2,0.24,3,20170611,20170613
4225,CA-2016-108644,2016-09-30,2016-10-03,First Class,SJ-20215,62301,OFF-BI-10000343,1.964,2,0.8,-3.2406,3,-1.65,2,20160930,20161003
4226,US-2014-102631,2014-12-13,2014-12-17,Standard Class,EB-13840,60623,FUR-FU-10003930,94.428,3,0.6,-42.4926,4,-0.45,4,20141213,20141217
4227,CA-2017-120327,2017-11-11,2017-11-16,Standard Class,WB-21850,50322,OFF-FA-10004854,45.92,4,0.0,21.5824,5,0.47,4,20171111,20171116
4228,CA-2015-154970,2015-01-05,2015-01-10,Standard Class,SR-20740,98103,FUR-CH-10003396,61.584,1,0.2,-6.9282,5,-0.1125,4,20150105,20150110
4229,CA-2016-113803,2016-03-24,2016-03-26,First Class,VG-21805,47374,OFF-PA-10001994,22.48,1,0.0,10.3408,2,0.46,2,20160324,20160326
4230,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,LS-16945,75220,FUR-FU-10003601,332.028,9,0.6,-348.6294,5,-1.05,4,20170705,20170710
4231,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,LS-16945,75220,OFF-BI-10003429,11.394,9,0.8,-17.6607,5,-1.55,4,20170705,20170710
4232,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,LS-16945,75220,OFF-PA-10000232,15.552,3,0.2,5.6376,5,0.3625,4,20170705,20170710
4233,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,LS-16945,75220,OFF-PA-10002195,31.104,6,0.2,11.2752,5,0.3625,4,20170705,20170710
4234,CA-2017-100223,2017-07-05,2017-07-10,Standard Class,LS-16945,75220,OFF-BI-10004492,6.316,1,0.8,-10.4214,5,-1.65,4,20170705,20170710
4235,CA-2014-168823,2014-09-21,2014-09-24,First Class,MA-17560,19143,OFF-PA-10004000,11.352,3,0.2,4.1151,3,0.3625,2,20140921,20140924
4236,CA-2014-168823,2014-09-21,2014-09-24,First Class,MA-17560,19143,OFF-LA-10004425,20.808,9,0.2,7.0227,3,0.3375,2,20140921,20140924
4237,CA-2016-162404,2016-07-23,2016-07-27,Standard Class,NF-18475,61107,OFF-BI-10000948,11.416,4,0.8,-18.8364,4,-1.65,4,20160723,20160727
4238,CA-2017-104024,2017-08-29,2017-09-03,Second Class,MD-17860,19134,OFF-AR-10001972,9.408,7,0.2,0.7056,5,0.075,3,20170829,20170903
4239,CA-2017-147144,2017-03-26,2017-03-28,First Class,MZ-17335,98105,OFF-AR-10004587,19.83,1,0.0,5.949,2,0.3,2,20170326,20170328
4240,CA-2017-158673,2017-12-29,2018-01-04,Standard Class,KB-16600,49505,OFF-PA-10000994,209.7,2,0.0,100.656,6,0.48,4,20171229,20180104
4241,CA-2014-133704,2014-09-20,2014-09-26,Standard Class,MA-17995,90004,OFF-AP-10001366,43.92,4,0.0,11.8584,6,0.27,4,20140920,20140926
4242,CA-2014-133704,2014-09-20,2014-09-26,Standard Class,MA-17995,90004,OFF-BI-10001636,20.232,3,0.2,6.5754,6,0.325,4,20140920,20140926
4243,CA-2016-159142,2016-04-04,2016-04-05,First Class,ME-17320,22153,TEC-PH-10001448,149.97,3,0.0,5.9988,1,0.04,2,20160404,20160405
4244,CA-2016-159142,2016-04-04,2016-04-05,First Class,ME-17320,22153,OFF-PA-10001776,27.81,3,0.0,13.0707,1,0.47,2,20160404,20160405
4245,CA-2014-138436,2014-03-26,2014-03-30,Standard Class,JD-15895,90036,TEC-AC-10002323,66.3,3,0.0,8.619,4,0.13,4,20140326,20140330
4246,CA-2017-117702,2017-11-28,2017-12-04,Standard Class,LS-16975,21215,OFF-AR-10004582,1.64,1,0.0,0.738,6,0.45,4,20171128,20171204
4247,CA-2017-117702,2017-11-28,2017-12-04,Standard Class,LS-16975,21215,FUR-FU-10000576,1049.2,5,0.0,272.792,6,0.26,4,20171128,20171204
4248,CA-2017-117702,2017-11-28,2017-12-04,Standard Class,LS-16975,21215,FUR-FU-10004270,20.9,5,0.0,7.524,6,0.36,4,20171128,20171204
4249,CA-2016-157336,2016-12-01,2016-12-05,Second Class,SJ-20500,06824,OFF-BI-10004236,88.08,6,0.0,40.5168,4,0.46,3,20161201,20161205
4250,CA-2016-157336,2016-12-01,2016-12-05,Second Class,SJ-20500,06824,FUR-CH-10004997,751.92,4,0.0,150.384,4,0.2,3,20161201,20161205
4251,CA-2014-168130,2014-09-19,2014-09-19,Same Day,BS-11365,10011,FUR-CH-10000988,887.103,7,0.1,177.4206,0,0.2,1,20140919,20140919
4252,CA-2015-155068,2015-10-23,2015-10-23,Same Day,RA-19285,33801,TEC-PH-10004897,55.944,7,0.2,-13.2867,0,-0.2375,1,20151023,20151023
4253,CA-2015-155068,2015-10-23,2015-10-23,Same Day,RA-19285,33801,OFF-AR-10002656,10.688,2,0.2,2.2712,0,0.2125,1,20151023,20151023
4254,CA-2015-155068,2015-10-23,2015-10-23,Same Day,RA-19285,33801,TEC-PH-10004924,11.824,2,0.2,1.0346,0,0.0875,1,20151023,20151023
4255,CA-2017-163160,2017-10-13,2017-10-16,First Class,TS-21610,61032,OFF-PA-10003127,63.312,3,0.2,20.5764,3,0.325,2,20171013,20171016
4256,CA-2017-163160,2017-10-13,2017-10-16,First Class,TS-21610,61032,OFF-BI-10000778,96.784,4,0.8,-145.176,3,-1.5,2,20171013,20171016
4257,CA-2017-163160,2017-10-13,2017-10-16,First Class,TS-21610,61032,FUR-FU-10001424,10.476,3,0.6,-6.8094,3,-0.65,2,20171013,20171016
4258,CA-2015-101924,2015-09-04,2015-09-09,Standard Class,KB-16585,97504,OFF-BI-10000962,9.762,2,0.7,-6.8334,5,-0.7,4,20150904,20150909
4259,CA-2016-124793,2016-03-14,2016-03-16,First Class,MM-18280,98103,FUR-CH-10002880,196.784,2,0.2,-22.1382,2,-0.1125,2,20160314,20160316
4260,CA-2017-118367,2017-10-28,2017-11-02,Second Class,LO-17170,10035,OFF-EN-10004386,47.98,2,0.0,23.99,5,0.5,3,20171028,20171102
4261,CA-2017-164819,2017-10-15,2017-10-19,Second Class,RS-19420,06824,OFF-LA-10001045,13.05,5,0.0,6.003,4,0.46,3,20171015,20171019
